	sp_id	sp_hh_id	age	sex	work_id
999	1000	22970	43	M	31849
1000	1001	40304	95	F	57841
1001	1002	13161	23	M	25318
1002	1003	29377	57	F	54377
1003	1004	29983	47	M	52999
1004	1005	8262	93	M	16484
1005	1006	11099	56	F	30460
1006	1007	17005	41	M	37870
1007	1008	14795	82	F	40146
1008	1009	23673	9	M	9338
1009	1010	32211	33	M	27581
1010	1011	23056	74	F	54369
1011	1012	21614	59	M	40732
1012	1013	10186	15	F	3062
1013	1014	45271	77	F	43870
1014	1015	21777	64	F	47750
1015	1016	14671	67	F	40035
1016	1017	23052	94	M	22014
1017	1018	44469	29	F	62190
1018	1019	5309	28	M	15644
1019	1020	19239	95	M	16003
1020	1021	18213	11	M	3515
1021	1022	30268	19	M	34421
1022	1023	2792	27	M	54259
1023	1024	13267	32	F	24091
1024	1025	35541	44	F	35234
1025	1026	16400	85	M	19384
1026	1027	32441	47	F	21950
1027	1028	8753	86	F	17400
1028	1029	42034	56	M	54535
1029	1030	24823	55	M	26577
1030	1031	19468	84	F	38689
1031	1032	36482	87	F	37697
1032	1033	48024	79	F	53470
1033	1034	36839	9	F	632
1034	1035	5946	11	F	5238
1035	1036	27747	38	M	44771
1036	1037	35097	28	M	35781
1037	1038	13753	82	F	21501
1038	1039	47266	76	F	25596
1039	1040	13712	92	M	12589
1040	1041	16225	48	M	12606
1041	1042	42884	24	F	34647
1042	1043	4744	29	M	12652
1043	1044	45494	71	F	29068
1044	1045	1724	66	M	16802
1045	1046	33238	31	F	39292
1046	1047	36246	51	M	42651
1047	1048	28280	70	F	30682
1048	1049	34387	8	F	7012
1049	1050	4699	4	M	2450
1050	1051	6854	25	M	37603
1051	1052	33143	38	F	60551
1052	1053	17957	25	M	14644
1053	1054	22969	11	F	3400
1054	1055	23388	7	M	10741
1055	1056	28934	34	F	60087
1056	1057	13623	43	F	25479
1057	1058	39910	54	M	50131
1058	1059	48253	63	M	15200
1059	1060	10571	98	M	34169
1060	1061	21611	94	F	33521
1061	1062	48608	49	M	57625
1062	1063	1549	88	M	53274
1063	1064	28976	56	F	13980
1064	1065	6918	43	F	60689
1065	1066	31825	23	F	40187
1066	1067	22450	60	M	43365
1067	1068	9929	3	F	524
1068	1069	22361	43	F	59748
1069	1070	48322	95	F	36733
1070	1071	36050	76	M	14341
1071	1072	35334	73	M	34561
1072	1073	21586	34	M	33082
1073	1074	1112	54	F	44747
1074	1075	32418	15	F	635
1075	1076	28994	7	F	7832
1076	1077	30363	61	F	53647
1077	1078	5039	35	M	17713
1078	1079	4019	14	M	10296
1079	1080	8907	13	M	9792
1080	1081	43379	63	M	44209
1081	1082	32658	87	M	16520
1082	1083	24678	22	M	13027
1083	1084	37003	17	M	12390
1084	1085	34922	21	F	32280
1085	1086	34763	55	M	37221
1086	1087	16922	44	M	60907
1087	1088	47115	7	M	10881
1088	1089	36903	50	F	18576
1089	1090	35969	64	F	53057
1090	1091	37100	84	M	37739
1091	1092	25766	28	F	14123
1092	1093	13642	26	F	58326
1093	1094	28364	79	M	31544
1094	1095	41122	72	F	13768
1095	1096	23841	30	F	60542
1096	1097	32615	66	F	41903
1097	1098	24826	26	F	48263
1098	1099	1899	73	F	46347
1099	1100	42709	51	M	34807
1100	1101	11214	17	M	3795
1101	1102	6630	96	F	44924
1102	1103	27431	17	M	4764
1103	1104	21264	59	M	57753
1104	1105	16748	68	M	33828
1105	1106	38769	31	F	46399
1106	1107	11567	7	F	9651
1107	1108	2138	18	F	38167
1108	1109	38248	65	F	16918
1109	1110	14714	51	F	49646
1110	1111	39823	21	F	49736
1111	1112	9304	8	F	3379
1112	1113	38691	53	F	52241
1113	1114	10018	76	F	28835
1114	1115	23703	65	M	33593
1115	1116	23902	47	F	30605
1116	1117	19154	57	F	31144
1117	1118	33239	97	F	21611
1118	1119	12869	66	M	25643
1119	1120	14151	81	M	30455
1120	1121	43538	58	F	21998
1121	1122	44716	70	F	52276
1122	1123	20572	79	M	41166
1123	1124	39330	14	F	10209
1124	1125	580	87	F	58793
1125	1126	35393	16	M	9387
1126	1127	7535	30	M	18208
1127	1128	28128	46	F	48802
1128	1129	24302	89	F	23760
1129	1130	22883	28	F	18023
1130	1131	16079	45	F	18416
1131	1132	4670	55	M	32157
1132	1133	44964	45	M	48860
1133	1134	39017	97	M	14076
1134	1135	9562	79	M	38074
1135	1136	36290	83	M	49652
1136	1137	49415	84	M	16790
1137	1138	23308	74	F	37992
1138	1139	33212	51	M	53654
1139	1140	45304	18	F	21554
1140	1141	21163	24	F	25444
1141	1142	8616	64	M	61986
1142	1143	5446	54	M	31328
1143	1144	42974	70	M	51101
1144	1145	46879	6	F	6093
1145	1146	42763	35	F	46467
1146	1147	31284	74	F	36472
1147	1148	44222	10	F	3103
1148	1149	42758	94	M	58836
1149	1150	27793	71	M	29387
1150	1151	22152	4	M	5787
1151	1152	20587	83	M	13913
1152	1153	36069	79	M	45618
1153	1154	12255	58	F	41696
1154	1155	6058	26	F	53436
1155	1156	28215	19	F	47086
1156	1157	32488	77	F	25046
1157	1158	48946	1	M	470
1158	1159	33119	43	F	42664
1159	1160	10277	56	M	50799
1160	1161	18424	48	M	35699
1161	1162	4893	35	M	41594
1162	1163	47538	41	M	33602
1163	1164	18261	75	F	38941
1164	1165	37212	19	M	24043
1165	1166	29494	88	F	32592
1166	1167	24263	57	M	38984
1167	1168	29586	23	M	55570
1168	1169	31656	39	M	31482
1169	1170	49446	84	F	16541
1170	1171	7788	86	F	55677
1171	1172	40670	36	F	56543
1172	1173	34100	93	F	54378
1173	1174	35729	30	F	42194
1174	1175	38795	72	M	32743
1175	1176	46349	17	F	4878
1176	1177	7078	93	M	17188
1177	1178	3	23	F	44042
1178	1179	28646	9	M	6245
1179	1180	18280	72	M	47068
1180	1181	44929	80	F	28777
1181	1182	49585	47	F	14552
1182	1183	316	97	M	21249
1183	1184	36296	38	M	46787
1184	1185	4778	84	M	45516
1185	1186	21890	29	M	30566
1186	1187	43563	91	F	43023
1187	1188	24548	6	F	4655
1188	1189	45465	20	F	52083
1189	1190	47942	20	M	41375
1190	1191	33475	35	M	53464
1191	1192	37377	57	F	45926
1192	1193	5738	64	F	39905
1193	1194	2066	25	F	60573
1194	1195	18544	99	F	25101
1195	1196	15159	71	F	39609
1196	1197	48433	9	M	2611
1197	1198	45561	37	M	24964
1198	1199	43112	43	F	31199
1199	1200	20173	51	M	51523
1200	1201	15430	9	M	4005
1201	1202	47097	78	M	32862
1202	1203	24350	38	F	50624
1203	1204	6061	52	F	25451
1204	1205	35966	77	F	62378
1205	1206	5050	97	M	13925
1206	1207	34187	8	F	979
1207	1208	48886	3	M	9928
1208	1209	13429	13	F	10671
1209	1210	20992	80	F	26176
1210	1211	49705	89	M	60394
1211	1212	28978	28	F	32601
1212	1213	10913	14	F	2794
1213	1214	29407	37	F	42049
1214	1215	9053	41	M	26428
1215	1216	39845	39	M	31785
1216	1217	20703	64	F	60047
1217	1218	25325	59	F	43997
1218	1219	45797	46	F	13971
1219	1220	29723	72	F	25513
1220	1221	14443	80	F	27831
1221	1222	6803	21	M	20849
1222	1223	28631	6	M	3700
1223	1224	30700	7	M	6981
1224	1225	36213	10	F	10013
1225	1226	33589	93	F	54957
1226	1227	8157	25	M	13763
1227	1228	23788	88	M	28176
1228	1229	29272	55	F	41569
1229	1230	20261	68	M	58347
1230	1231	47918	93	M	41455
1231	1232	47632	2	M	10822
1232	1233	15906	39	M	52631
1233	1234	30951	27	F	49071
1234	1235	22302	48	M	56909
1235	1236	3516	63	M	51224
1236	1237	16095	81	M	19686
1237	1238	9070	87	M	27307
1238	1239	32289	23	M	60598
1239	1240	9453	84	F	16496
1240	1241	27855	54	M	56167
1241	1242	6482	82	M	15417
1242	1243	39557	99	F	31008
1243	1244	7923	44	M	26465
1244	1245	19093	26	F	52615
1245	1246	40953	58	F	24632
1246	1247	21405	12	M	2738
1247	1248	32113	52	M	54001
1248	1249	31969	82	M	32358
1249	1250	5982	75	M	51744
1250	1251	42777	93	M	33536
1251	1252	47321	67	F	31360
1252	1253	28625	19	M	60319
1253	1254	5492	81	M	17239
1254	1255	3375	11	M	3672
1255	1256	739	90	M	61611
1256	1257	15924	54	M	44900
1257	1258	22852	79	F	15586
1258	1259	1579	36	M	31428
1259	1260	47097	29	M	57293
1260	1261	39024	25	M	47448
1261	1262	7710	70	F	24286
1262	1263	14822	83	F	59208
1263	1264	17246	71	F	55718
1264	1265	35088	93	M	60731
1265	1266	42814	8	F	10176
1266	1267	25790	20	F	20684
1267	1268	41773	99	F	19521
1268	1269	2808	15	F	767
1269	1270	29925	86	M	28003
1270	1271	27228	93	F	47032
1271	1272	39449	4	M	5019
1272	1273	13425	34	F	50497
1273	1274	18481	74	M	50097
1274	1275	37692	2	M	744
1275	1276	5263	8	M	5316
1276	1277	17843	60	F	49651
1277	1278	36015	20	M	49640
1278	1279	46145	43	F	14224
1279	1280	4111	37	F	28242
1280	1281	2250	26	F	32981
1281	1282	33217	50	F	13673
1282	1283	49992	66	M	27757
1283	1284	42025	46	M	60960
1284	1285	4053	4	F	11028
1285	1286	38893	7	F	2072
1286	1287	13654	87	M	36914
1287	1288	33626	40	M	57735
1288	1289	39898	58	F	26761
1289	1290	12572	73	M	21734
1290	1291	41051	81	M	19648
1291	1292	16779	5	F	3729
1292	1293	43708	38	M	47300
1293	1294	37396	82	M	37969
1294	1295	9527	48	M	58370
1295	1296	21211	87	M	15728
1296	1297	4310	47	M	59047
1297	1298	38751	59	F	55657
1298	1299	26690	9	M	8675
1299	1300	4043	45	F	20030
1300	1301	8362	66	M	60181
1301	1302	37557	4	F	8996
1302	1303	18515	13	F	9353
1303	1304	6236	78	F	23315
1304	1305	16013	4	M	6454
1305	1306	47124	26	F	56304
1306	1307	2443	9	M	6247
1307	1308	29530	24	F	45015
1308	1309	5481	9	F	11217
1309	1310	40784	5	F	10630
1310	1311	1935	66	F	18224
1311	1312	27888	98	F	14491
1312	1313	19758	62	M	14882
1313	1314	4531	9	M	9042
1314	1315	24325	77	F	56827
1315	1316	36174	45	F	23738
1316	1317	22702	31	M	40825
1317	1318	47787	62	M	29248
1318	1319	48341	56	F	17252
1319	1320	36241	50	M	41955
1320	1321	13273	27	F	43237
1321	1322	45624	47	F	24558
1322	1323	37631	56	M	37339
1323	1324	861	14	F	9166
1324	1325	29504	78	M	55193
1325	1326	38035	80	M	23781
1326	1327	16813	64	M	19581
1327	1328	11346	53	M	28226
1328	1329	38921	4	M	2525
1329	1330	42742	92	M	53825
1330	1331	43332	83	M	20047
1331	1332	17226	70	M	52772
1332	1333	47106	26	F	48335
1333	1334	18056	10	M	9881
1334	1335	38017	91	F	49949
1335	1336	28502	31	M	41253
1336	1337	30566	75	M	60987
1337	1338	21286	40	F	50331
1338	1339	15823	70	M	28297
1339	1340	14835	26	M	28714
1340	1341	1780	31	F	20026
1341	1342	25122	81	M	56475
1342	1343	20895	81	F	53324
1343	1344	36194	42	F	51122
1344	1345	12024	42	M	43152
1345	1346	38936	28	F	36688
1346	1347	39861	38	M	57986
1347	1348	4403	15	F	5159
1348	1349	27567	57	F	44519
1349	1350	9922	1	F	5640
1350	1351	35224	59	F	25652
1351	1352	45507	42	M	17076
1352	1353	34766	17	F	7206
1353	1354	19512	98	F	35356
1354	1355	14633	28	F	32344
1355	1356	27894	99	M	19240
1356	1357	28971	6	F	2092
1357	1358	30131	26	F	46029
1358	1359	40387	99	M	53667
1359	1360	33253	12	F	3416
1360	1361	11463	5	M	6030
1361	1362	18570	95	F	13675
1362	1363	30849	10	F	944
1363	1364	45786	83	F	34190
1364	1365	13402	67	F	22630
1365	1366	12569	30	F	19649
1366	1367	9938	83	M	47999
1367	1368	30428	15	F	10527
1368	1369	35997	55	F	31008
1369	1370	29321	5	M	10450
1370	1371	29983	14	M	10708
1371	1372	30032	94	F	57998
1372	1373	44111	35	M	39199
1373	1374	17259	55	F	14316
1374	1375	29700	43	F	31847
1375	1376	4369	72	F	13801
1376	1377	39542	11	M	3390
1377	1378	41317	75	F	30397
1378	1379	42318	68	F	28274
1379	1380	23337	66	M	15085
1380	1381	45752	74	M	41233
1381	1382	49983	60	F	25092
1382	1383	24046	98	F	30766
1383	1384	14319	66	F	21152
1384	1385	46166	95	F	37359
1385	1386	4264	84	F	39167
1386	1387	23997	70	M	44528
1387	1388	44663	89	F	60340
1388	1389	49180	78	M	32344
1389	1390	6843	43	M	47380
1390	1391	28676	95	F	36297
1391	1392	47520	45	M	32631
1392	1393	14164	30	M	58292
1393	1394	5555	96	M	15741
1394	1395	5678	40	M	48980
1395	1396	37321	7	F	2049
1396	1397	13480	56	F	13277
1397	1398	32815	15	F	5501
1398	1399	38893	81	F	48995
1399	1400	23426	19	F	57482
1400	1401	45115	79	F	43856
1401	1402	11207	40	F	44394
1402	1403	47264	21	F	20398
1403	1404	19420	75	M	49672
1404	1405	21151	11	M	780
1405	1406	17557	49	F	23454
1406	1407	23299	79	F	47765
1407	1408	8302	58	F	58079
1408	1409	29187	84	F	47725
1409	1410	11191	87	M	61803
1410	1411	3380	70	M	48104
1411	1412	4095	48	F	26352
1412	1413	21018	69	F	17166
1413	1414	31803	60	F	43502
1414	1415	12256	52	M	12790
1415	1416	13195	6	F	4948
1416	1417	17676	32	F	59577
1417	1418	8162	57	M	38646
1418	1419	29218	96	M	15362
1419	1420	17395	83	M	32390
1420	1421	45317	59	F	46720
1421	1422	27256	91	F	23469
1422	1423	19322	28	F	27704
1423	1424	24149	20	F	34261
1424	1425	15805	45	M	37250
1425	1426	6051	63	F	31044
1426	1427	40043	72	F	23327
1427	1428	16870	78	M	40246
1428	1429	4337	33	M	46547
1429	1430	29056	24	F	35805
1430	1431	22669	34	M	19750
1431	1432	33521	52	F	48931
1432	1433	26348	16	M	7534
1433	1434	39765	62	M	13891
1434	1435	9616	44	F	32879
1435	1436	31745	81	F	51257
1436	1437	16971	31	M	47876
1437	1438	46386	55	F	38140
1438	1439	35610	38	M	62436
1439	1440	983	28	F	29437
1440	1441	37967	91	M	43897
1441	1442	37543	79	M	13658
1442	1443	32900	63	M	40061
1443	1444	28003	46	F	56534
1444	1445	25880	1	F	9043
1445	1446	13220	51	M	50823
1446	1447	5466	90	M	44979
1447	1448	27954	41	M	36354
1448	1449	21452	96	F	61755
1449	1450	48749	6	M	8444
1450	1451	26969	31	F	48258
1451	1452	35578	23	F	38425
1452	1453	16876	53	M	22483
1453	1454	39200	20	M	22080
1454	1455	13820	47	M	32319
1455	1456	43964	39	F	28590
1456	1457	6688	62	F	61413
1457	1458	25742	66	F	25624
1458	1459	3364	45	M	23743
1459	1460	43797	16	M	5249
1460	1461	43404	62	M	50939
1461	1462	24998	37	F	31956
1462	1463	29074	94	M	28896
1463	1464	33320	28	M	43154
1464	1465	1385	19	M	50658
1465	1466	6755	71	M	24880
1466	1467	13593	86	M	32408
1467	1468	29584	17	F	2480
1468	1469	11479	41	M	17443
1469	1470	10614	7	F	10050
1470	1471	22968	3	M	6444
1471	1472	26562	21	F	15318
1472	1473	20677	86	F	24175
1473	1474	47780	82	M	33964
1474	1475	21530	99	M	35167
1475	1476	6663	80	M	35852
1476	1477	1309	78	M	43361
1477	1478	27650	2	F	644
1478	1479	49273	85	M	37609
1479	1480	34239	50	M	22313
1480	1481	35410	48	M	32778
1481	1482	9273	35	M	47945
1482	1483	40277	96	M	22703
1483	1484	29977	41	M	19964
1484	1485	10273	89	F	37568
1485	1486	36137	32	M	16623
1486	1487	2652	72	M	33392
1487	1488	34741	73	M	37618
1488	1489	1577	93	M	41557
1489	1490	30573	71	F	36683
1490	1491	42076	51	M	31553
1491	1492	30549	90	F	60523
1492	1493	12462	11	M	10853
1493	1494	18925	91	F	23151
1494	1495	10835	9	M	6674
1495	1496	35006	73	M	55720
1496	1497	26729	32	F	46362
1497	1498	2782	78	F	25001
1498	1499	18413	9	M	7850
1499	1500	24221	86	M	62215
1500	1501	36016	51	F	35480
1501	1502	1077	79	M	31767
1502	1503	48660	45	M	36021
1503	1504	45444	90	F	16655
1504	1505	33801	29	M	55060
1505	1506	49042	5	M	2444
1506	1507	34088	17	M	5347
1507	1508	11598	27	M	49901
1508	1509	39224	73	M	15340
1509	1510	4041	23	M	49256
1510	1511	34642	64	F	51576
1511	1512	4761	69	M	36906
1512	1513	46469	97	M	21886
1513	1514	44523	58	M	30689
1514	1515	21570	71	M	33774
1515	1516	32473	92	F	44258
1516	1517	20526	26	F	27076
1517	1518	7829	35	F	35284
1518	1519	31342	8	M	11610
1519	1520	16944	54	F	42364
1520	1521	21221	45	F	53963
1521	1522	49944	91	M	52240
1522	1523	1851	45	F	17442
1523	1524	39004	95	M	22916
1524	1525	16541	30	F	51629
1525	1526	36941	67	M	32858
1526	1527	23742	60	M	33035
1527	1528	19876	28	M	20432
1528	1529	45021	74	F	34046
1529	1530	11033	85	F	47915
1530	1531	44854	45	M	43648
1531	1532	26852	41	M	45901
1532	1533	15988	79	F	39859
1533	1534	14742	22	F	42450
1534	1535	4229	39	F	51139
1535	1536	33723	90	M	57078
1536	1537	26667	91	M	46623
1537	1538	21425	17	M	1161
1538	1539	3323	96	F	27477
1539	1540	35559	51	M	18236
1540	1541	46340	1	M	6185
1541	1542	36098	1	M	2469
1542	1543	6971	77	F	13839
1543	1544	36323	6	M	10958
1544	1545	20844	24	F	14445
1545	1546	3753	71	F	31142
1546	1547	923	62	F	20926
1547	1548	32891	20	M	13977
1548	1549	32767	39	M	54794
1549	1550	36466	57	F	13161
1550	1551	49422	71	M	34302
1551	1552	15167	80	F	36615
1552	1553	21987	85	F	23709
1553	1554	9991	82	F	26772
1554	1555	18600	18	M	16285
1555	1556	17090	23	M	58657
1556	1557	3137	13	M	5102
1557	1558	31441	34	F	48760
1558	1559	47850	26	M	25605
1559	1560	4214	22	M	25017
1560	1561	23936	97	M	50064
1561	1562	4923	18	F	17662
1562	1563	9004	30	F	53367
1563	1564	21457	40	F	22728
1564	1565	11632	30	F	14178
1565	1566	40233	72	M	19489
1566	1567	42884	78	F	12911
1567	1568	29891	65	F	29472
1568	1569	1688	89	M	14800
1569	1570	21124	64	M	54020
1570	1571	26634	70	M	25940
1571	1572	30887	23	F	14155
1572	1573	12741	50	M	23092
1573	1574	47274	58	F	43059
1574	1575	7689	81	M	57433
1575	1576	28833	23	F	45593
1576	1577	30504	69	M	40877
1577	1578	14723	36	M	44166
1578	1579	28771	82	M	51793
1579	1580	47893	83	F	13040
1580	1581	20865	19	M	41242
1581	1582	20144	76	F	13130
1582	1583	1276	18	M	52727
1583	1584	41892	71	M	31175
1584	1585	7550	2	F	7861
1585	1586	28292	18	F	18906
1586	1587	12442	95	F	25594
1587	1588	46026	22	M	41891
1588	1589	48573	18	M	25805
1589	1590	49427	4	F	11329
1590	1591	39014	23	M	55539
1591	1592	22531	78	F	55408
1592	1593	24599	26	F	16956
1593	1594	38548	24	F	44943
1594	1595	35978	26	F	60904
1595	1596	9308	4	M	9965
1596	1597	14324	73	M	54492
1597	1598	47741	27	M	32140
1598	1599	12394	82	F	45603
1599	1600	23732	91	M	39307
1600	1601	37899	70	M	29928
1601	1602	6115	16	F	8893
1602	1603	15126	88	M	54260
1603	1604	19119	15	M	1955
1604	1605	1230	69	M	13545
1605	1606	31751	35	M	13499
1606	1607	8531	55	M	21789
1607	1608	18149	36	M	29360
1608	1609	23133	34	M	59729
1609	1610	2484	90	M	16369
1610	1611	49485	28	M	35769
1611	1612	48862	93	F	28206
1612	1613	5992	8	M	7458
1613	1614	20672	5	M	174
1614	1615	36198	95	M	38153
1615	1616	19243	23	F	16560
1616	1617	21833	71	M	41398
1617	1618	10521	87	F	14951
1618	1619	12754	6	M	7987
1619	1620	32346	80	F	51520
1620	1621	23683	90	M	25646
1621	1622	21005	59	F	38006
1622	1623	20093	14	M	8868
1623	1624	26409	13	M	5822
1624	1625	20714	81	M	56678
1625	1626	8241	16	F	12035
1626	1627	15456	29	M	49131
1627	1628	9501	64	F	17409
1628	1629	14601	3	F	3155
1629	1630	20243	17	M	8565
1630	1631	27986	21	M	57085
1631	1632	25582	81	M	52449
1632	1633	17690	39	F	45898
1633	1634	39089	34	F	42937
1634	1635	34994	16	F	5400
1635	1636	4135	49	M	55122
1636	1637	22254	37	F	33688
1637	1638	22169	47	M	24771
1638	1639	43019	98	M	60433
1639	1640	22843	21	M	41997
1640	1641	26649	90	F	24831
1641	1642	21046	69	F	35180
1642	1643	39724	90	M	23262
1643	1644	22567	47	F	51087
1644	1645	46290	19	F	45233
1645	1646	40997	47	M	44291
1646	1647	34727	58	F	43604
1647	1648	30400	68	M	37970
1648	1649	40976	6	M	106
1649	1650	1540	8	M	7920
1650	1651	21742	87	M	51687
1651	1652	13561	87	F	25916
1652	1653	21918	80	F	26325
1653	1654	12660	86	M	35165
1654	1655	43129	48	F	20100
1655	1656	22719	34	F	24574
1656	1657	4897	47	M	51089
1657	1658	34345	32	M	12542
1658	1659	46534	49	F	39711
1659	1660	9276	26	M	31009
1660	1661	40358	62	F	31506
1661	1662	4636	20	M	34725
1662	1663	39939	75	F	56862
1663	1664	46224	35	M	26177
1664	1665	41945	14	F	4889
1665	1666	35941	61	F	31261
1666	1667	803	44	M	17783
1667	1668	11374	68	F	25218
1668	1669	18736	22	M	45461
1669	1670	5346	68	F	20569
1670	1671	38951	92	F	17188
1671	1672	28518	53	F	60710
1672	1673	6963	82	M	31503
1673	1674	1667	11	M	1226
1674	1675	8210	96	F	53174
1675	1676	23776	46	M	52181
1676	1677	43572	65	M	62317
1677	1678	31835	46	M	24231
1678	1679	30506	51	F	54340
1679	1680	25528	43	F	22942
1680	1681	45660	33	F	21653
1681	1682	16674	52	F	57403
1682	1683	689	29	F	54091
1683	1684	18912	68	M	41110
1684	1685	21521	80	F	20718
1685	1686	33214	76	F	16143
1686	1687	26562	17	M	10412
1687	1688	12514	76	F	53023
1688	1689	10870	90	F	39243
1689	1690	39912	47	M	15663
1690	1691	39205	1	F	937
1691	1692	3989	67	M	31570
1692	1693	31392	24	M	34291
1693	1694	29128	40	F	53728
1694	1695	12497	59	M	25485
1695	1696	25243	99	M	41238
1696	1697	15086	96	F	20625
1697	1698	42834	86	M	16247
1698	1699	24219	15	M	12380
1699	1700	3949	16	M	5179
1700	1701	534	21	M	20569
1701	1702	43467	20	F	16837
1702	1703	17765	45	M	14746
1703	1704	13696	11	F	2192
1704	1705	42668	36	M	34820
1705	1706	18299	68	M	47167
1706	1707	7395	20	F	23697
1707	1708	4641	15	F	1360
1708	1709	19044	68	F	15969
1709	1710	43309	35	F	24065
1710	1711	35832	67	M	58656
1711	1712	26243	66	M	12877
1712	1713	41654	64	F	36767
1713	1714	22790	96	M	47665
1714	1715	7706	13	M	1578
1715	1716	32855	24	F	12527
1716	1717	5159	75	F	41040
1717	1718	1957	36	M	32931
1718	1719	6782	37	M	42694
1719	1720	47427	37	M	35511
1720	1721	7002	92	M	33586
1721	1722	43918	1	F	384
1722	1723	35451	8	M	2576
1723	1724	28356	24	F	29516
1724	1725	9973	4	F	11697
1725	1726	14068	65	M	54715
1726	1727	22026	46	M	42202
1727	1728	24636	38	F	15332
1728	1729	30208	32	M	20672
1729	1730	6925	78	F	36750
1730	1731	26919	93	F	31535
1731	1732	4681	58	F	24262
1732	1733	38910	23	M	30926
1733	1734	43481	2	M	10980
1734	1735	47326	28	M	45274
1735	1736	29868	19	F	59060
1736	1737	10006	48	F	33840
1737	1738	35754	16	F	7237
1738	1739	16768	14	M	3342
1739	1740	11990	76	M	53785
1740	1741	42507	97	M	22367
1741	1742	23634	48	F	50154
1742	1743	40297	26	F	27244
1743	1744	14713	47	M	53883
1744	1745	5381	54	F	48205
1745	1746	20826	74	M	43644
1746	1747	86	20	F	27786
1747	1748	38792	9	M	10417
1748	1749	27144	27	F	28225
1749	1750	35833	84	F	16427
1750	1751	1009	64	F	50517
1751	1752	39391	3	M	2424
1752	1753	44387	48	M	50281
1753	1754	14649	32	F	27233
1754	1755	21761	89	F	41223
1755	1756	33593	59	M	55984
1756	1757	21948	68	M	46151
1757	1758	11787	30	F	27340
1758	1759	38303	83	F	45165
1759	1760	39961	90	M	59408
1760	1761	30651	25	M	38489
1761	1762	1718	1	M	8084
1762	1763	32945	69	M	50440
1763	1764	10299	13	M	3120
1764	1765	14776	57	F	40793
1765	1766	22435	70	M	28215
1766	1767	23206	83	F	40808
1767	1768	44729	56	M	47345
1768	1769	5743	13	M	12248
1769	1770	40419	34	F	43238
1770	1771	43377	60	M	30613
1771	1772	46113	63	F	54803
1772	1773	2762	94	F	32175
1773	1774	28797	71	F	47475
1774	1775	7121	74	F	52043
1775	1776	38363	8	M	6638
1776	1777	8965	36	M	14724
1777	1778	15713	86	M	42097
1778	1779	14256	68	F	22187
