sp_id	sp_hh_id	age	sex	race	relate	school_id	work_id
751435	33	35	F	1	0	X	X
476689	33	67	M	1	0	X	X
1068455	33	70	F	1	0	X	X
1152323	33	88	F	1	0	X	X
272022	33	39	M	1	0	X	X
656311	33	21	F	1	0	X	X
1133746	33	82	F	1	0	X	X
192417	33	31	M	1	0	X	X
1133745	33	82	F	1	0	X	X
85725	33	13	M	1	0	X	X
594697	33	10	F	1	0	X	X
594696	33	10	F	1	0	X	X
28475	33	5	M	1	0	X	X
51166	33	8	M	1	0	X	X
624768	33	15	F	1	0	X	X
975010	33	60	F	1	0	X	X
838733	33	44	F	1	0	X	X
164129	33	27	M	1	0	X	X
322980	33	45	M	1	0	X	X
506367	33	73	M	1	0	X	X
506368	33	73	M	1	0	X	X
51168	33	8	M	1	0	X	X
51167	33	8	M	1	0	X	X
322981	33	45	M	1	0	X	X
423086	33	59	M	1	0	X	X
917932	33	53	F	1	0	X	X
901424	33	51	F	1	0	X	X
464737	33	65	M	1	0	X	X
152772	33	25	M	1	0	X	X
957069	33	58	F	1	0	X	X
464736	33	65	M	1	0	X	X
72867	33	11	M	1	0	X	X
547131	33	3	F	1	0	X	X
547130	33	3	F	1	0	X	X
1003953	33	63	F	1	0	X	X
115442	33	18	M	1	0	X	X
656312	33	21	F	1	0	X	X
1153328	33	89	F	1	0	X	X
72866	33	11	M	1	0	X	X
58585	33	9	M	1	0	X	X
691608	36	28	F	1	0	X	X
925649	36	54	F	1	0	X	X
761842	36	36	F	1	0	X	X
331053	36	46	M	1	0	X	X
184308	36	30	M	1	0	X	X
28476	37	5	M	1	0	X	X
875346	37	48	F	1	0	X	X
11	37	0	M	1	0	X	X
430074	37	60	M	1	0	X	X
838736	43	44	F	1	0	X	X
892860	43	50	F	1	0	X	X
314984	43	44	M	1	0	X	X
761847	43	36	F	1	0	X	X
289683	43	41	M	1	0	X	X
656318	43	21	F	1	0	X	X
656317	43	21	F	1	0	X	X
15870	43	3	M	1	0	X	X
553147	43	4	F	1	0	X	X
192421	43	31	M	1	0	X	X
1146320	43	85	F	1	0	X	X
1121319	47	79	F	1	0	X	X
1124469	47	80	F	1	0	X	X
79279	47	12	M	1	0	X	X
51172	47	8	M	1	0	X	X
430077	47	60	M	1	0	X	X
685693	47	27	F	1	0	X	X
847670	47	45	F	1	0	X	X
526079	47	83	M	1	0	X	X
35951	47	6	M	1	0	X	X
901428	47	51	F	1	0	X	X
1032198	47	66	F	1	0	X	X
884112	47	49	F	1	0	X	X
298439	47	42	M	1	0	X	X
705013	47	30	F	1	0	X	X
142577	48	23	M	1	0	X	X
390455	48	54	M	1	0	X	X
331057	48	46	M	1	0	X	X
103990	48	16	M	1	0	X	X
109615	48	17	M	1	0	X	X
192423	48	31	M	1	0	X	X
670605	48	24	F	1	0	X	X
731060	48	33	F	1	0	X	X
792387	48	39	F	1	0	X	X
437286	48	61	M	1	0	X	X
761848	48	36	F	1	0	X	X
1050902	48	68	F	1	0	X	X
242175	49	36	M	1	0	X	X
170229	49	28	M	1	0	X	X
252259	49	37	M	1	0	X	X
801749	49	40	F	1	0	X	X
464740	50	65	M	1	0	X	X
1068459	55	70	F	1	0	X	X
1133752	55	82	F	1	0	X	X
866409	55	47	F	1	0	X	X
866410	55	47	F	1	0	X	X
22029	55	4	M	1	0	X	X
369638	55	51	M	1	0	X	X
5207	55	1	M	1	0	X	X
5208	55	1	M	1	0	X	X
437287	55	61	M	1	0	X	X
566403	55	6	F	1	0	X	X
910125	55	52	F	1	0	X	X
221170	55	34	M	1	0	X	X
957072	55	58	F	1	0	X	X
43649	55	7	M	1	0	X	X
712896	55	31	F	1	0	X	X
892861	55	50	F	1	0	X	X
1013543	55	64	F	1	0	X	X
541904	55	2	F	1	0	X	X
121296	55	19	M	1	0	X	X
377453	55	52	M	1	0	X	X
92347	55	14	M	1	0	X	X
377452	55	52	M	1	0	X	X
211109	55	33	M	1	0	X	X
524456	55	82	M	1	0	X	X
22028	55	4	M	1	0	X	X
79281	55	12	M	1	0	X	X
1041487	55	67	F	1	0	X	X
79280	55	12	M	1	0	X	X
211108	55	33	M	1	0	X	X
917940	55	53	F	1	0	X	X
917941	55	53	F	1	0	X	X
347101	55	48	M	1	0	X	X
347100	55	48	M	1	0	X	X
72871	55	11	M	1	0	X	X
72870	55	11	M	1	0	X	X
184312	55	30	M	1	0	X	X
377451	55	52	M	1	0	X	X
1133751	55	82	F	1	0	X	X
740922	55	34	F	1	0	X	X
396726	55	55	M	1	0	X	X
1050903	55	68	F	1	0	X	X
580902	55	8	F	1	0	X	X
811069	55	41	F	1	0	X	X
289685	55	41	M	1	0	X	X
875348	55	48	F	1	0	X	X
641101	55	18	F	1	0	X	X
526080	55	83	M	1	0	X	X
838739	55	44	F	1	0	X	X
1138379	55	83	F	1	0	X	X
697815	55	29	F	1	0	X	X
697816	55	29	F	1	0	X	X
761851	55	36	F	1	0	X	X
35952	55	6	M	1	0	X	X
697817	55	29	F	1	0	X	X
487721	55	69	M	1	0	X	X
761850	55	36	F	1	0	X	X
697814	55	29	F	1	0	X	X
1032199	55	66	F	1	0	X	X
782090	55	38	F	1	0	X	X
509963	55	74	M	1	0	X	X
35953	55	6	M	1	0	X	X
10368	55	2	M	1	0	X	X
838740	55	44	F	1	0	X	X
1077073	55	71	F	1	0	X	X
458274	55	64	M	1	0	X	X
1041486	55	67	F	1	0	X	X
464741	55	65	M	1	0	X	X
532124	55	0	F	1	0	X	X
975014	55	60	F	1	0	X	X
306972	55	43	M	1	0	X	X
416358	55	58	M	1	0	X	X
445059	55	62	M	1	0	X	X
445058	55	62	M	1	0	X	X
142579	55	23	M	1	0	X	X
782089	55	38	F	1	0	X	X
192424	55	31	M	1	0	X	X
965918	55	59	F	1	0	X	X
147749	59	24	M	1	0	X	X
553150	59	4	F	1	0	X	X
211111	59	33	M	1	0	X	X
875351	63	48	F	1	0	X	X
28483	63	5	M	1	0	X	X
1059536	63	69	F	1	0	X	X
957073	63	58	F	1	0	X	X
28484	63	5	M	1	0	X	X
587743	63	9	F	1	0	X	X
515995	63	76	M	1	0	X	X
587742	63	9	F	1	0	X	X
502111	63	72	M	1	0	X	X
875349	63	48	F	1	0	X	X
98278	63	15	M	1	0	X	X
272027	63	39	M	1	0	X	X
875352	63	48	F	1	0	X	X
115447	63	18	M	1	0	X	X
85728	63	13	M	1	0	X	X
231536	63	35	M	1	0	X	X
957074	63	58	F	1	0	X	X
530501	63	88	M	1	0	X	X
1003958	63	63	F	1	0	X	X
957075	63	58	F	1	0	X	X
115446	63	18	M	1	0	X	X
875350	63	48	F	1	0	X	X
15874	63	3	M	1	0	X	X
28481	63	5	M	1	0	X	X
820750	63	42	F	1	0	X	X
670606	63	24	F	1	0	X	X
884116	63	49	F	1	0	X	X
884115	63	49	F	1	0	X	X
530781	63	89	M	1	0	X	X
884114	63	49	F	1	0	X	X
884113	63	49	F	1	0	X	X
201709	63	32	M	1	0	X	X
1113189	63	76	F	1	0	X	X
451741	63	63	M	1	0	X	X
811071	63	41	F	1	0	X	X
451742	63	63	M	1	0	X	X
15873	63	3	M	1	0	X	X
1133754	63	82	F	1	0	X	X
811072	63	41	F	1	0	X	X
811073	63	41	F	1	0	X	X
1133753	63	82	F	1	0	X	X
331059	63	46	M	1	0	X	X
458275	63	64	M	1	0	X	X
566404	63	6	F	1	0	X	X
482428	63	68	M	1	0	X	X
820751	63	42	F	1	0	X	X
624771	63	15	F	1	0	X	X
28480	63	5	M	1	0	X	X
875353	63	48	F	1	0	X	X
875354	63	48	F	1	0	X	X
537024	63	1	F	1	0	X	X
537025	63	1	F	1	0	X	X
537026	63	1	F	1	0	X	X
782091	63	38	F	1	0	X	X
1093743	63	73	F	1	0	X	X
1093744	63	73	F	1	0	X	X
28482	63	5	M	1	0	X	X
1093745	63	73	F	1	0	X	X
594700	63	10	F	1	0	X	X
829789	63	43	F	1	0	X	X
1003959	63	63	F	1	0	X	X
1003960	63	63	F	1	0	X	X
482427	63	68	M	1	0	X	X
492802	63	70	M	1	0	X	X
409869	63	57	M	1	0	X	X
675149	63	25	F	1	0	X	X
201710	63	32	M	1	0	X	X
158202	63	26	M	1	0	X	X
464743	63	65	M	1	0	X	X
685695	63	27	F	1	0	X	X
437290	63	61	M	1	0	X	X
580903	63	8	F	1	0	X	X
580904	63	8	F	1	0	X	X
580905	63	8	F	1	0	X	X
646423	63	19	F	1	0	X	X
994495	63	62	F	1	0	X	X
994494	63	62	F	1	0	X	X
526081	63	83	M	1	0	X	X
619146	63	14	F	1	0	X	X
619145	63	14	F	1	0	X	X
994493	63	62	F	1	0	X	X
619144	63	14	F	1	0	X	X
362181	63	50	M	1	0	X	X
362182	63	50	M	1	0	X	X
13	63	0	M	1	0	X	X
697818	63	29	F	1	0	X	X
528594	63	85	M	1	0	X	X
697819	63	29	F	1	0	X	X
362183	63	50	M	1	0	X	X
331058	63	46	M	1	0	X	X
697820	63	29	F	1	0	X	X
362184	63	50	M	1	0	X	X
680172	63	26	F	1	0	X	X
680173	63	26	F	1	0	X	X
1077076	63	71	F	1	0	X	X
1077075	63	71	F	1	0	X	X
1077074	63	71	F	1	0	X	X
933206	63	55	F	1	0	X	X
262180	63	38	M	1	0	X	X
641102	63	18	F	1	0	X	X
14	63	0	M	1	0	X	X
142584	63	23	M	1	0	X	X
142583	63	23	M	1	0	X	X
518740	63	78	M	1	0	X	X
559242	63	5	F	1	0	X	X
559241	63	5	F	1	0	X	X
665834	63	23	F	1	0	X	X
761854	63	36	F	1	0	X	X
761853	63	36	F	1	0	X	X
761855	63	36	F	1	0	X	X
761856	63	36	F	1	0	X	X
761857	63	36	F	1	0	X	X
965921	63	59	F	1	0	X	X
965920	63	59	F	1	0	X	X
965919	63	59	F	1	0	X	X
532125	63	0	F	1	0	X	X
532126	63	0	F	1	0	X	X
339289	63	47	M	1	0	X	X
532127	63	0	F	1	0	X	X
532128	63	0	F	1	0	X	X
772127	63	37	F	1	0	X	X
772128	63	37	F	1	0	X	X
1155285	63	91	F	1	0	X	X
396727	63	55	M	1	0	X	X
396728	63	55	M	1	0	X	X
396729	63	55	M	1	0	X	X
518739	63	78	M	1	0	X	X
306974	63	43	M	1	0	X	X
705015	63	30	F	1	0	X	X
142580	63	23	M	1	0	X	X
142581	63	23	M	1	0	X	X
142582	63	23	M	1	0	X	X
403309	63	56	M	1	0	X	X
740924	63	34	F	1	0	X	X
403308	63	56	M	1	0	X	X
252260	63	37	M	1	0	X	X
262176	63	38	M	1	0	X	X
1124470	63	80	F	1	0	X	X
1059532	63	69	F	1	0	X	X
541905	63	2	F	1	0	X	X
121297	63	19	M	1	0	X	X
121298	63	19	M	1	0	X	X
521102	63	80	M	1	0	X	X
1059533	63	69	F	1	0	X	X
801752	63	40	F	1	0	X	X
801751	63	40	F	1	0	X	X
801750	63	40	F	1	0	X	X
691611	63	28	F	1	0	X	X
691612	63	28	F	1	0	X	X
685696	63	27	F	1	0	X	X
1059534	63	69	F	1	0	X	X
1142677	63	84	F	1	0	X	X
1142678	63	84	F	1	0	X	X
1059535	63	69	F	1	0	X	X
573661	63	7	F	1	0	X	X
587744	63	9	F	1	0	X	X
740927	63	34	F	1	0	X	X
322986	63	45	M	1	0	X	X
322987	63	45	M	1	0	X	X
740926	63	34	F	1	0	X	X
910126	63	52	F	1	0	X	X
740925	63	34	F	1	0	X	X
437288	63	61	M	1	0	X	X
437289	63	61	M	1	0	X	X
1142676	63	84	F	1	0	X	X
476693	63	67	M	1	0	X	X
476694	63	67	M	1	0	X	X
917942	63	53	F	1	0	X	X
252261	63	37	M	1	0	X	X
298440	63	42	M	1	0	X	X
252262	63	37	M	1	0	X	X
252263	63	37	M	1	0	X	X
280989	63	40	M	1	0	X	X
280990	63	40	M	1	0	X	X
280991	63	40	M	1	0	X	X
866414	63	47	F	1	0	X	X
866413	63	47	F	1	0	X	X
866412	63	47	F	1	0	X	X
866411	63	47	F	1	0	X	X
262179	63	38	M	1	0	X	X
298441	63	42	M	1	0	X	X
298442	63	42	M	1	0	X	X
262178	63	38	M	1	0	X	X
262177	63	38	M	1	0	X	X
369639	63	51	M	1	0	X	X
184313	63	30	M	1	0	X	X
184314	63	30	M	1	0	X	X
369640	63	51	M	1	0	X	X
184315	63	30	M	1	0	X	X
184316	63	30	M	1	0	X	X
184317	63	30	M	1	0	X	X
1107421	63	75	F	1	0	X	X
132137	63	21	M	1	0	X	X
132138	63	21	M	1	0	X	X
132139	63	21	M	1	0	X	X
917944	63	53	F	1	0	X	X
917943	63	53	F	1	0	X	X
856857	63	46	F	1	0	X	X
1041488	63	67	F	1	0	X	X
594701	63	10	F	1	0	X	X
1146321	63	85	F	1	0	X	X
1068460	63	70	F	1	0	X	X
242177	63	36	M	1	0	X	X
314989	63	44	M	1	0	X	X
314988	63	44	M	1	0	X	X
314987	63	44	M	1	0	X	X
314986	63	44	M	1	0	X	X
1003957	63	63	F	1	0	X	X
1013544	63	64	F	1	0	X	X
1121321	63	79	F	1	0	X	X
1121320	63	79	F	1	0	X	X
72874	63	11	M	1	0	X	X
51173	63	8	M	1	0	X	X
65923	63	10	M	1	0	X	X
176680	63	29	M	1	0	X	X
72873	63	11	M	1	0	X	X
51174	63	8	M	1	0	X	X
51175	63	8	M	1	0	X	X
925655	63	54	F	1	0	X	X
10369	63	2	M	1	0	X	X
242178	63	36	M	1	0	X	X
10370	63	2	M	1	0	X	X
630115	63	16	F	1	0	X	X
630114	63	16	F	1	0	X	X
933208	63	55	F	1	0	X	X
430081	63	60	M	1	0	X	X
430080	63	60	M	1	0	X	X
430079	63	60	M	1	0	X	X
933207	63	55	F	1	0	X	X
838743	63	44	F	1	0	X	X
211112	63	33	M	1	0	X	X
242180	63	36	M	1	0	X	X
559243	63	5	F	1	0	X	X
314990	63	44	M	1	0	X	X
751441	63	35	F	1	0	X	X
553151	63	4	F	1	0	X	X
445060	63	62	M	1	0	X	X
65924	63	10	M	1	0	X	X
242179	63	36	M	1	0	X	X
751442	63	35	F	1	0	X	X
838742	63	44	F	1	0	X	X
1041491	63	67	F	1	0	X	X
43650	63	7	M	1	0	X	X
661253	63	22	F	1	0	X	X
1023113	63	65	F	1	0	X	X
1023112	63	65	F	1	0	X	X
1023111	63	65	F	1	0	X	X
948943	63	57	F	1	0	X	X
22030	63	4	M	1	0	X	X
847673	63	45	F	1	0	X	X
377454	63	52	M	1	0	X	X
377455	63	52	M	1	0	X	X
377456	63	52	M	1	0	X	X
377457	63	52	M	1	0	X	X
147751	63	24	M	1	0	X	X
147750	63	24	M	1	0	X	X
176679	63	29	M	1	0	X	X
712897	63	31	F	1	0	X	X
847671	63	45	F	1	0	X	X
847672	63	45	F	1	0	X	X
1085362	63	72	F	1	0	X	X
147752	63	24	M	1	0	X	X
901429	63	51	F	1	0	X	X
901430	63	51	F	1	0	X	X
948944	63	57	F	1	0	X	X
354478	63	49	M	1	0	X	X
211113	63	33	M	1	0	X	X
92348	63	14	M	1	0	X	X
92349	63	14	M	1	0	X	X
221171	63	34	M	1	0	X	X
354479	63	49	M	1	0	X	X
221172	63	34	M	1	0	X	X
221173	63	34	M	1	0	X	X
79282	63	12	M	1	0	X	X
354480	63	49	M	1	0	X	X
126880	63	20	M	1	0	X	X
126881	63	20	M	1	0	X	X
661254	63	22	F	1	0	X	X
242176	63	36	M	1	0	X	X
5209	63	1	M	1	0	X	X
5210	63	1	M	1	0	X	X
22031	63	4	M	1	0	X	X
354481	63	49	M	1	0	X	X
43651	63	7	M	1	0	X	X
383969	63	53	M	1	0	X	X
721655	63	32	F	1	0	X	X
940798	63	56	F	1	0	X	X
601194	63	11	F	1	0	X	X
601193	63	11	F	1	0	X	X
792389	63	39	F	1	0	X	X
1100966	63	74	F	1	0	X	X
423089	63	59	M	1	0	X	X
497567	63	71	M	1	0	X	X
1032202	63	66	F	1	0	X	X
1032203	63	66	F	1	0	X	X
416359	63	58	M	1	0	X	X
35956	63	6	M	1	0	X	X
566405	63	6	F	1	0	X	X
35955	63	6	M	1	0	X	X
170233	63	28	M	1	0	X	X
566406	63	6	F	1	0	X	X
940797	63	56	F	1	0	X	X
1032204	63	66	F	1	0	X	X
1050904	63	68	F	1	0	X	X
383968	63	53	M	1	0	X	X
975015	63	60	F	1	0	X	X
170231	63	28	M	1	0	X	X
35954	63	6	M	1	0	X	X
192426	63	31	M	1	0	X	X
192427	63	31	M	1	0	X	X
58588	63	9	M	1	0	X	X
58589	63	9	M	1	0	X	X
975016	63	60	F	1	0	X	X
170230	63	28	M	1	0	X	X
547137	63	3	F	1	0	X	X
975017	63	60	F	1	0	X	X
423088	63	59	M	1	0	X	X
170232	63	28	M	1	0	X	X
1032201	63	66	F	1	0	X	X
975018	63	60	F	1	0	X	X
152774	63	25	M	1	0	X	X
1129173	63	81	F	1	0	X	X
1041490	63	67	F	1	0	X	X
289687	63	41	M	1	0	X	X
506369	63	73	M	1	0	X	X
506370	63	73	M	1	0	X	X
1050905	63	68	F	1	0	X	X
231535	63	35	M	1	0	X	X
1032200	63	66	F	1	0	X	X
289688	63	41	M	1	0	X	X
1151130	63	87	F	1	0	X	X
289689	63	41	M	1	0	X	X
524457	63	82	M	1	0	X	X
607302	63	12	F	1	0	X	X
464742	63	65	M	1	0	X	X
984355	63	61	F	1	0	X	X
383967	63	53	M	1	0	X	X
607301	63	12	F	1	0	X	X
1041489	63	67	F	1	0	X	X
1100967	63	74	F	1	0	X	X
984354	63	61	F	1	0	X	X
984353	63	61	F	1	0	X	X
383966	63	53	M	1	0	X	X
792388	63	39	F	1	0	X	X
587745	65	9	F	1	0	X	X
994497	65	62	F	1	0	X	X
314991	65	44	M	1	0	X	X
306975	65	43	M	1	0	X	X
948952	72	57	F	1	0	X	X
607308	72	12	F	1	0	X	X
994503	72	62	F	1	0	X	X
184323	72	30	M	1	0	X	X
847682	77	45	F	1	0	X	X
28491	77	5	M	1	0	X	X
838749	77	44	F	1	0	X	X
553157	77	4	F	1	0	X	X
377460	77	52	M	1	0	X	X
731063	77	33	F	1	0	X	X
782104	77	38	F	1	0	X	X
984366	77	61	F	1	0	X	X
377461	77	52	M	1	0	X	X
85734	77	13	M	1	0	X	X
925660	77	54	F	1	0	X	X
782105	77	38	F	1	0	X	X
121301	77	19	M	1	0	X	X
430093	77	60	M	1	0	X	X
369645	77	51	M	1	0	X	X
409874	77	57	M	1	0	X	X
43660	77	7	M	1	0	X	X
211123	77	33	M	1	0	X	X
829797	77	43	F	1	0	X	X
975028	77	60	F	1	0	X	X
792395	77	39	F	1	0	X	X
1023121	77	65	F	1	0	X	X
811084	77	41	F	1	0	X	X
1023120	77	65	F	1	0	X	X
92356	77	14	M	1	0	X	X
613228	77	13	F	1	0	X	X
613229	77	13	F	1	0	X	X
492810	77	70	M	1	0	X	X
1124474	77	80	F	1	0	X	X
1124473	77	80	F	1	0	X	X
940803	77	56	F	1	0	X	X
892868	77	50	F	1	0	X	X
201718	77	32	M	1	0	X	X
252270	77	37	M	1	0	X	X
675156	77	25	F	1	0	X	X
1100974	77	74	F	1	0	X	X
522819	77	81	M	1	0	X	X
158209	77	26	M	1	0	X	X
965927	77	59	F	1	0	X	X
1050915	77	68	F	1	0	X	X
721661	77	32	F	1	0	X	X
513284	77	75	M	1	0	X	X
801758	77	40	F	1	0	X	X
801757	77	40	F	1	0	X	X
362188	77	50	M	1	0	X	X
917953	77	53	F	1	0	X	X
917952	77	53	F	1	0	X	X
580914	77	8	F	1	0	X	X
1142681	77	84	F	1	0	X	X
957085	77	58	F	1	0	X	X
347108	77	48	M	1	0	X	X
170240	77	28	M	1	0	X	X
1032214	77	66	F	1	0	X	X
566413	77	6	F	1	0	X	X
761869	77	36	F	1	0	X	X
65929	77	10	M	1	0	X	X
65930	77	10	M	1	0	X	X
910130	77	52	F	1	0	X	X
289693	77	41	M	1	0	X	X
289694	77	41	M	1	0	X	X
994505	77	62	F	1	0	X	X
1129182	77	81	F	1	0	X	X
1050914	77	68	F	1	0	X	X
856868	77	46	F	1	0	X	X
451744	77	63	M	1	0	X	X
1032215	77	66	F	1	0	X	X
1085369	77	72	F	1	0	X	X
242186	77	36	M	1	0	X	X
1116691	77	77	F	1	0	X	X
751449	77	35	F	1	0	X	X
242187	77	36	M	1	0	X	X
607310	77	12	F	1	0	X	X
751450	77	35	F	1	0	X	X
192441	77	31	M	1	0	X	X
641107	77	18	F	1	0	X	X
705022	77	30	F	1	0	X	X
497573	77	71	M	1	0	X	X
751451	77	35	F	1	0	X	X
79289	80	12	M	1	0	X	X
201719	80	32	M	1	0	X	X
965930	80	59	F	1	0	X	X
142593	80	23	M	1	0	X	X
25	80	0	M	1	0	X	X
957089	80	58	F	1	0	X	X
751457	80	35	F	1	0	X	X
811089	81	41	F	1	0	X	X
782107	81	38	F	1	0	X	X
1068470	81	70	F	1	0	X	X
79292	81	12	M	1	0	X	X
811090	81	41	F	1	0	X	X
532137	81	0	F	1	0	X	X
1032217	81	66	F	1	0	X	X
524463	81	82	M	1	0	X	X
221186	81	34	M	1	0	X	X
1068471	81	70	F	1	0	X	X
445068	81	62	M	1	0	X	X
601199	81	11	F	1	0	X	X
445069	81	62	M	1	0	X	X
231541	81	35	M	1	0	X	X
231542	81	35	M	1	0	X	X
445070	81	62	M	1	0	X	X
940807	81	56	F	1	0	X	X
98286	81	15	M	1	0	X	X
948959	81	57	F	1	0	X	X
22037	81	4	M	1	0	X	X
289699	81	41	M	1	0	X	X
619154	81	14	F	1	0	X	X
1158280	81	98	F	1	0	X	X
751458	81	35	F	1	0	X	X
176689	81	29	M	1	0	X	X
242193	81	36	M	1	0	X	X
231540	81	35	M	1	0	X	X
531085	81	90	M	1	0	X	X
531084	81	90	M	1	0	X	X
164137	81	27	M	1	0	X	X
646431	81	19	F	1	0	X	X
646432	81	19	F	1	0	X	X
646433	81	19	F	1	0	X	X
901441	81	51	F	1	0	X	X
1113192	81	76	F	1	0	X	X
901440	81	51	F	1	0	X	X
925661	81	54	F	1	0	X	X
1153332	81	89	F	1	0	X	X
354495	81	49	M	1	0	X	X
354496	81	49	M	1	0	X	X
613232	81	13	F	1	0	X	X
957090	81	58	F	1	0	X	X
464755	81	65	M	1	0	X	X
847686	81	45	F	1	0	X	X
607314	81	12	F	1	0	X	X
1032218	81	66	F	1	0	X	X
509966	81	74	M	1	0	X	X
509967	81	74	M	1	0	X	X
28492	81	5	M	1	0	X	X
28493	81	5	M	1	0	X	X
152784	81	25	M	1	0	X	X
1003975	81	63	F	1	0	X	X
211127	81	33	M	1	0	X	X
482434	81	68	M	1	0	X	X
619155	81	14	F	1	0	X	X
917957	81	53	F	1	0	X	X
847684	81	45	F	1	0	X	X
641109	81	18	F	1	0	X	X
103997	81	16	M	1	0	X	X
847685	81	45	F	1	0	X	X
103998	81	16	M	1	0	X	X
35971	81	6	M	1	0	X	X
782110	81	38	F	1	0	X	X
553161	81	4	F	1	0	X	X
464754	81	65	M	1	0	X	X
782108	81	38	F	1	0	X	X
731068	81	33	F	1	0	X	X
925662	81	54	F	1	0	X	X
79291	81	12	M	1	0	X	X
1129184	81	81	F	1	0	X	X
1129183	81	81	F	1	0	X	X
132145	81	21	M	1	0	X	X
137458	81	22	M	1	0	X	X
137457	81	22	M	1	0	X	X
838752	81	44	F	1	0	X	X
566414	81	6	F	1	0	X	X
984372	81	61	F	1	0	X	X
362191	81	50	M	1	0	X	X
566415	81	6	F	1	0	X	X
322993	81	45	M	1	0	X	X
910132	81	52	F	1	0	X	X
1023123	81	65	F	1	0	X	X
281008	81	40	M	1	0	X	X
281007	81	40	M	1	0	X	X
281006	81	40	M	1	0	X	X
281005	81	40	M	1	0	X	X
322994	81	45	M	1	0	X	X
423096	81	59	M	1	0	X	X
1023124	81	65	F	1	0	X	X
635446	81	17	F	1	0	X	X
705024	81	30	F	1	0	X	X
635445	81	17	F	1	0	X	X
79290	81	12	M	1	0	X	X
740940	81	34	F	1	0	X	X
1124476	81	80	F	1	0	X	X
1059549	81	69	F	1	0	X	X
1059548	81	69	F	1	0	X	X
409877	81	57	M	1	0	X	X
630125	81	16	F	1	0	X	X
369649	81	51	M	1	0	X	X
594707	81	10	F	1	0	X	X
892870	81	50	F	1	0	X	X
721666	81	32	F	1	0	X	X
390463	81	54	M	1	0	X	X
721665	81	32	F	1	0	X	X
458281	81	64	M	1	0	X	X
262194	81	38	M	1	0	X	X
262195	81	38	M	1	0	X	X
801762	81	40	F	1	0	X	X
801761	81	40	F	1	0	X	X
801760	81	40	F	1	0	X	X
1129185	81	81	F	1	0	X	X
298458	81	42	M	1	0	X	X
272032	81	39	M	1	0	X	X
5221	81	1	M	1	0	X	X
347115	81	48	M	1	0	X	X
423097	81	59	M	1	0	X	X
322992	81	45	M	1	0	X	X
184328	81	30	M	1	0	X	X
115454	81	18	M	1	0	X	X
470663	81	66	M	1	0	X	X
1121328	81	79	F	1	0	X	X
691614	81	28	F	1	0	X	X
547144	81	3	F	1	0	X	X
252273	81	37	M	1	0	X	X
547143	81	3	F	1	0	X	X
537033	81	1	F	1	0	X	X
537032	81	1	F	1	0	X	X
537031	81	1	F	1	0	X	X
252272	81	37	M	1	0	X	X
126892	81	20	M	1	0	X	X
712909	81	31	F	1	0	X	X
10375	81	2	M	1	0	X	X
315001	81	44	M	1	0	X	X
315000	81	44	M	1	0	X	X
782109	81	38	F	1	0	X	X
184329	81	30	M	1	0	X	X
184330	81	30	M	1	0	X	X
1077084	81	71	F	1	0	X	X
1050918	81	68	F	1	0	X	X
221187	81	34	M	1	0	X	X
856869	81	46	F	1	0	X	X
1050919	81	68	F	1	0	X	X
792399	81	39	F	1	0	X	X
792400	81	39	F	1	0	X	X
476700	81	67	M	1	0	X	X
126893	81	20	M	1	0	X	X
1077083	81	71	F	1	0	X	X
1032219	81	66	F	1	0	X	X
675166	85	25	F	1	0	X	X
630128	85	16	F	1	0	X	X
838759	85	44	F	1	0	X	X
630127	85	16	F	1	0	X	X
1013556	85	64	F	1	0	X	X
1013557	85	64	F	1	0	X	X
675164	85	25	F	1	0	X	X
221192	85	34	M	1	0	X	X
79297	85	12	M	1	0	X	X
1121331	85	79	F	1	0	X	X
675163	85	25	F	1	0	X	X
553162	85	4	F	1	0	X	X
79298	85	12	M	1	0	X	X
675162	85	25	F	1	0	X	X
221191	85	34	M	1	0	X	X
675165	85	25	F	1	0	X	X
838761	85	44	F	1	0	X	X
79295	85	12	M	1	0	X	X
10377	85	2	M	1	0	X	X
10378	85	2	M	1	0	X	X
65932	85	10	M	1	0	X	X
65931	85	10	M	1	0	X	X
470666	85	66	M	1	0	X	X
470667	85	66	M	1	0	X	X
901446	85	51	F	1	0	X	X
901445	85	51	F	1	0	X	X
901444	85	51	F	1	0	X	X
566418	85	6	F	1	0	X	X
92361	85	14	M	1	0	X	X
92362	85	14	M	1	0	X	X
782113	85	38	F	1	0	X	X
211129	85	33	M	1	0	X	X
211131	85	33	M	1	0	X	X
211132	85	33	M	1	0	X	X
607317	85	12	F	1	0	X	X
607316	85	12	F	1	0	X	X
607315	85	12	F	1	0	X	X
92363	85	14	M	1	0	X	X
164143	85	27	M	1	0	X	X
92364	85	14	M	1	0	X	X
164142	85	27	M	1	0	X	X
164141	85	27	M	1	0	X	X
104000	85	16	M	1	0	X	X
104001	85	16	M	1	0	X	X
211130	85	33	M	1	0	X	X
79296	85	12	M	1	0	X	X
10376	85	2	M	1	0	X	X
65934	85	10	M	1	0	X	X
79294	85	12	M	1	0	X	X
925668	85	54	F	1	0	X	X
925667	85	54	F	1	0	X	X
925666	85	54	F	1	0	X	X
838760	85	44	F	1	0	X	X
925665	85	54	F	1	0	X	X
925664	85	54	F	1	0	X	X
464756	85	65	M	1	0	X	X
566417	85	6	F	1	0	X	X
126899	85	20	M	1	0	X	X
