	sp_id	stcotrbg	hh_race	hh_income	hh_size	latitude	longitude	location	mo_name
6867	6868	190000	1	0.0	20	53.179721357	50.174886648	POINT (50.174886648 53.179721357)	Железнодорожный район
11843	11844	190000	1	0.0	5	53.19418375	50.1650333	POINT (50.1650333 53.19418375)	Железнодорожный район
10598	10599	190000	1	0.0	77	53.18845775	50.1783116	POINT (50.1783116 53.18845775)	Железнодорожный район
10803	10804	190000	1	0.0	4	53.18928485	50.1155368	POINT (50.1155368 53.18928485)	Железнодорожный район
5407	5408	190000	1	0.0	2	53.174329	50.181254	POINT (50.181254 53.174329)	Железнодорожный район
9816	9817	190000	1	0.0	437	53.185378263	50.109856007	POINT (50.109856007 53.185378263)	Железнодорожный район
7375	7376	190000	1	0.0	6	53.18083755	50.15364	POINT (50.15364 53.18083755)	Железнодорожный район
7215	7216	190000	1	0.0	8	53.180581601	50.156573346	POINT (50.156573346 53.180581601)	Железнодорожный район
6940	6941	190000	1	0.0	6	53.179927708	50.155853275	POINT (50.155853275 53.179927708)	Железнодорожный район
5111	5112	190000	1	0.0	5	53.171958635	50.178206902	POINT (50.178206902 53.171958635)	Железнодорожный район
5781	5782	190000	1	0.0	3	53.17616261	50.178808223	POINT (50.178808223 53.17616261)	Железнодорожный район
11737	11738	190000	1	0.0	108	53.19356405	50.1761398	POINT (50.1761398 53.19356405)	Железнодорожный район
12263	12264	190000	1	0.0	2	53.197205519	50.186867462	POINT (50.186867462 53.197205519)	Железнодорожный район
7951	7952	190000	1	0.0	3	53.18182618	50.187584281	POINT (50.187584281 53.18182618)	Железнодорожный район
7054	7055	190000	1	0.0	17	53.18023465	50.1357189	POINT (50.1357189 53.18023465)	Железнодорожный район
6098	6099	190000	1	0.0	7	53.177373822	50.178776072	POINT (50.178776072 53.177373822)	Железнодорожный район
8208	8209	190000	1	0.0	2	53.182189251	50.134411983	POINT (50.134411983 53.182189251)	Железнодорожный район
11384	11385	190000	1	0.0	60	53.1918256	50.1293148	POINT (50.1293148 53.1918256)	Железнодорожный район
7754	7755	190000	1	0.0	1	53.181497425	50.190355943	POINT (50.190355943 53.181497425)	Железнодорожный район
5728	5729	190000	1	0.0	5	53.175967572	50.161711026	POINT (50.161711026 53.175967572)	Железнодорожный район
11299	11300	190000	1	0.0	35	53.191366249	50.118160485	POINT (50.118160485 53.191366249)	Железнодорожный район
5460	5461	190000	1	0.0	5	53.174658299	50.17248928	POINT (50.17248928 53.174658299)	Железнодорожный район
5264	5265	190000	1	0.0	3	53.173237288	50.164296647	POINT (50.164296647 53.173237288)	Железнодорожный район
6430	6431	190000	1	0.0	12	53.178570023	50.188667532	POINT (50.188667532 53.178570023)	Железнодорожный район
8840	8841	190000	1	0.0	8	53.183175362	50.190281795	POINT (50.190281795 53.183175362)	Железнодорожный район
6538	6539	190000	1	0.0	12	53.178887614	50.18134038	POINT (50.18134038 53.178887614)	Железнодорожный район
6904	6905	190000	1	0.0	4	53.179824188	50.174921711	POINT (50.174921711 53.179824188)	Железнодорожный район
12880	12881	190000	1	0.0	77	53.19969105	50.17154875	POINT (50.17154875 53.19969105)	Железнодорожный район
12917	12918	190000	1	0.0	137	53.19988755	50.17712655	POINT (50.17712655 53.19988755)	Железнодорожный район
11266	11267	190000	1	0.0	73	53.1911985	50.1836827	POINT (50.1836827 53.1911985)	Железнодорожный район
8695	8696	190000	1	0.0	11	53.18292435	50.1124245	POINT (50.1124245 53.18292435)	Железнодорожный район
7952	7953	190000	1	0.0	13	53.181827223	50.188510843	POINT (50.188510843 53.181827223)	Железнодорожный район
8528	8529	190000	1	0.0	4	53.182659148	50.155738133	POINT (50.155738133 53.182659148)	Железнодорожный район
6984	6985	190000	1	0.0	25	53.180036834	50.189855567	POINT (50.189855567 53.180036834)	Железнодорожный район
5626	5627	190000	1	0.0	3	53.175556582	50.186744798	POINT (50.186744798 53.175556582)	Железнодорожный район
9961	9962	190000	1	0.0	7	53.185888794	50.187552789	POINT (50.187552789 53.185888794)	Железнодорожный район
8106	8107	190000	1	0.0	6	53.182052119	50.185740233	POINT (50.185740233 53.182052119)	Железнодорожный район
11064	11065	190000	1	0.0	525	53.190390762	50.120009397	POINT (50.120009397 53.190390762)	Железнодорожный район
7503	7504	190000	1	0.0	2	53.181041647	50.162287418	POINT (50.162287418 53.181041647)	Железнодорожный район
5253	5254	190000	1	0.0	11	53.173159871	50.178580846	POINT (50.178580846 53.173159871)	Железнодорожный район
7247	7248	190000	1	0.0	3	53.180636149	50.187490645	POINT (50.187490645 53.180636149)	Железнодорожный район
11830	11831	190000	1	0.0	107	53.1941005	50.18259745	POINT (50.18259745 53.1941005)	Железнодорожный район
5372	5373	190000	1	0.0	4	53.174088671	50.15635742	POINT (50.15635742 53.174088671)	Железнодорожный район
6747	6748	190000	1	0.0	9	53.1793667	50.134592235	POINT (50.134592235 53.1793667)	Железнодорожный район
13141	13142	190000	1	0.0	85	53.201200784	50.153724389	POINT (50.153724389 53.201200784)	Железнодорожный район
7004	7005	190000	1	0.0	9	53.180080448	50.160328155	POINT (50.160328155 53.180080448)	Железнодорожный район
7680	7681	190000	1	0.0	8	53.181359688	50.130250782	POINT (50.130250782 53.181359688)	Железнодорожный район
8985	8986	190000	1	0.0	13	53.183425818	50.158098258	POINT (50.158098258 53.183425818)	Железнодорожный район
5445	5446	190000	1	0.0	12	53.174570893	50.187334892	POINT (50.187334892 53.174570893)	Железнодорожный район
10518	10519	190000	1	0.0	4	53.188122154	50.149763776	POINT (50.149763776 53.188122154)	Железнодорожный район
6501	6502	190000	1	0.0	9	53.178781858	50.154421331	POINT (50.154421331 53.178781858)	Железнодорожный район
10306	10307	190000	1	0.0	3	53.187274767	50.116545486	POINT (50.116545486 53.187274767)	Железнодорожный район
11339	11340	190000	1	0.0	256	53.191570745	50.120686288	POINT (50.120686288 53.191570745)	Железнодорожный район
6715	6716	190000	1	0.0	5	53.17929155	50.1691492	POINT (50.1691492 53.17929155)	Железнодорожный район
5179	5180	190000	1	0.0	35	53.17255567	50.173628659	POINT (50.173628659 53.17255567)	Железнодорожный район
5348	5349	190000	1	0.0	2	53.173860978	50.180715585	POINT (50.180715585 53.173860978)	Железнодорожный район
6365	6366	190000	1	0.0	10	53.178323645	50.179022805	POINT (50.179022805 53.178323645)	Железнодорожный район
5105	5106	190000	1	0.0	31	53.171911552	50.191183337	POINT (50.191183337 53.171911552)	Железнодорожный район
5614	5615	190000	1	0.0	7	53.1754961	50.17522205	POINT (50.17522205 53.1754961)	Железнодорожный район
6502	6503	190000	1	0.0	6	53.17878202	50.140430161	POINT (50.140430161 53.17878202)	Железнодорожный район
7850	7851	190000	1	0.0	7	53.1816549	50.12350065	POINT (50.12350065 53.1816549)	Железнодорожный район
9369	9370	190000	1	0.0	4	53.184097672	50.181330095	POINT (50.181330095 53.184097672)	Железнодорожный район
5573	5574	190000	1	0.0	6	53.175279842	50.163849081	POINT (50.163849081 53.175279842)	Железнодорожный район
5810	5811	190000	1	0.0	6	53.17626513	50.180724086	POINT (50.180724086 53.17626513)	Железнодорожный район
7012	7013	190000	1	0.0	5	53.180111214	50.178111807	POINT (50.178111807 53.180111214)	Железнодорожный район
6751	6752	190000	1	0.0	8	53.179375633	50.167829427	POINT (50.167829427 53.179375633)	Железнодорожный район
6010	6011	190000	1	0.0	5	53.177021664	50.17963906	POINT (50.17963906 53.177021664)	Железнодорожный район
6299	6300	190000	1	0.0	5	53.178096718	50.180276446	POINT (50.180276446 53.178096718)	Железнодорожный район
6969	6970	190000	1	0.0	3	53.17999645	50.1306662	POINT (50.1306662 53.17999645)	Железнодорожный район
7250	7251	190000	1	0.0	11	53.1806441	50.1777136	POINT (50.1777136 53.1806441)	Железнодорожный район
6145	6146	190000	1	0.0	12	53.177551417	50.182231668	POINT (50.182231668 53.177551417)	Железнодорожный район
6790	6791	190000	1	0.0	11	53.179495797	50.188877459	POINT (50.188877459 53.179495797)	Железнодорожный район
12773	12774	190000	1	0.0	97	53.199239423	50.166017981	POINT (50.166017981 53.199239423)	Железнодорожный район
6515	6516	190000	1	0.0	15	53.17883632	50.142067484	POINT (50.142067484 53.17883632)	Железнодорожный район
6330	6331	190000	1	0.0	4	53.178205907	50.143048832	POINT (50.143048832 53.178205907)	Железнодорожный район
12105	12106	190000	1	0.0	101	53.196123973	50.180620248	POINT (50.180620248 53.196123973)	Железнодорожный район
5062	5063	190000	1	0.0	1	53.17132735	50.1768592	POINT (50.1768592 53.17132735)	Железнодорожный район
6134	6135	190000	1	0.0	7	53.177521968	50.177763246	POINT (50.177763246 53.177521968)	Железнодорожный район
5227	5228	190000	1	0.0	7	53.172965093	50.176327435	POINT (50.176327435 53.172965093)	Железнодорожный район
6799	6800	190000	1	0.0	9	53.1795271	50.13271805	POINT (50.13271805 53.1795271)	Железнодорожный район
6556	6557	190000	1	0.0	7	53.178922312	50.168288421	POINT (50.168288421 53.178922312)	Железнодорожный район
6892	6893	190000	1	0.0	7	53.179784384	50.154500204	POINT (50.154500204 53.179784384)	Железнодорожный район
7034	7035	190000	1	0.0	7	53.18017568	50.132829699	POINT (50.132829699 53.18017568)	Железнодорожный район
5463	5464	190000	1	0.0	4	53.174676109	50.169630639	POINT (50.169630639 53.174676109)	Железнодорожный район
6457	6458	190000	1	0.0	6	53.178637801	50.139671866	POINT (50.139671866 53.178637801)	Железнодорожный район
6929	6930	190000	1	0.0	8	53.179895331	50.132916999	POINT (50.132916999 53.179895331)	Железнодорожный район
6312	6313	190000	1	0.0	4	53.1781307	50.1741484	POINT (50.1741484 53.1781307)	Железнодорожный район
5207	5208	190000	1	0.0	11	53.1727784	50.165519183	POINT (50.165519183 53.1727784)	Железнодорожный район
12229	12230	190000	1	0.0	105	53.19694255	50.16641395	POINT (50.16641395 53.19694255)	Железнодорожный район
10403	10404	190000	1	0.0	318	53.187692303	50.141934406	POINT (50.141934406 53.187692303)	Железнодорожный район
5428	5429	190000	1	0.0	4	53.174452204	50.173689526	POINT (50.173689526 53.174452204)	Железнодорожный район
7022	7023	190000	1	0.0	4	53.18012425	50.19057065	POINT (50.19057065 53.18012425)	Железнодорожный район
5602	5603	190000	1	0.0	7	53.175433841	50.177848885	POINT (50.177848885 53.175433841)	Железнодорожный район
5078	5079	190000	1	0.0	11	53.17153387	50.190502833	POINT (50.190502833 53.17153387)	Железнодорожный район
6780	6781	190000	1	0.0	10	53.17945035	50.18942735	POINT (50.18942735 53.17945035)	Железнодорожный район
6035	6036	190000	1	0.0	15	53.177133042	50.168050972	POINT (50.168050972 53.177133042)	Железнодорожный район
5309	5310	190000	1	0.0	3	53.1735856	50.1651344	POINT (50.1651344 53.1735856)	Железнодорожный район
6034	6035	190000	1	0.0	11	53.177130166	50.17056296	POINT (50.17056296 53.177130166)	Железнодорожный район
11793	11794	190000	1	0.0	304	53.193880209	50.145147419	POINT (50.145147419 53.193880209)	Железнодорожный район
10433	10434	190000	1	0.0	4	53.18779	50.152086	POINT (50.152086 53.18779)	Железнодорожный район
5188	5189	190000	1	0.0	8	53.172654971	50.179990802	POINT (50.179990802 53.172654971)	Железнодорожный район
6003	6004	190000	1	0.0	6	53.1769965	50.14717	POINT (50.14717 53.1769965)	Железнодорожный район
8073	8074	190000	1	0.0	7	53.182003984	50.158031192	POINT (50.158031192 53.182003984)	Железнодорожный район
8759	8760	190000	1	0.0	9	53.183027193	50.181199647	POINT (50.181199647 53.183027193)	Железнодорожный район
